Name,Task,Phase,Trial,Leg,StartTime,EndTime
284,Mapping,Transition,NA,NA,2023-10-12T03:00:56Z,2023-10-12T03:00:57Z
284,Mapping,Waterfall,NA,NA,2023-10-12T03:00:57Z,2023-10-12T03:00:58Z
284,Mapping,Transition,NA,NA,2023-10-12T03:00:58Z,2023-10-12T03:00:59Z
284,Mapping,Tree,NA,NA,2023-10-12T03:00:59Z,2023-10-12T03:01:00Z
284,Mapping,Transition,NA,NA,2023-10-12T03:01:00Z,2023-10-12T03:01:01Z
284,Mapping,Tree,NA,NA,2023-10-12T03:01:01Z,2023-10-12T03:01:01Z
284,Mapping,Transition,NA,NA,2023-10-12T03:01:01Z,2023-10-12T03:01:02Z
284,Mapping,Waterfall,NA,NA,2023-10-12T03:01:02Z,2023-10-12T03:01:02Z
284,Mapping>Memory,Transition,NA,NA,2023-10-12T03:01:02Z,2023-10-12T03:02:01Z
284,Memory,Fruit,Panel,Tree,2023-10-12T03:02:01Z,2023-10-12T03:02:02Z
284,Memory,Transition,NA,NA,2023-10-12T03:02:02Z,2023-10-12T03:02:05Z
284,Memory,Fossil,Panel,Arch,2023-10-12T03:02:05Z,2023-10-12T03:02:08Z
284,Memory,Transition,NA,NA,2023-10-12T03:02:08Z,2023-10-12T03:02:11Z
284,Memory,Water,Panel,Waterfall,2023-10-12T03:02:11Z,2023-10-12T03:02:13Z
284,Memory>Perspective Taking,Transition,NA,NA,2023-10-12T03:02:13Z,2023-10-12T03:02:49Z
284,Perspective Taking,Rocket,Waterfall,Arch,2023-10-12T03:02:49Z,2023-10-12T03:03:26Z
284,Perspective Taking,Transition,NA,NA,2023-10-12T03:03:26Z,2023-10-12T03:03:31Z
284,Perspective Taking,Waterfall,Tree,Arch,2023-10-12T03:03:31Z,2023-10-12T03:04:49Z
284,Perspective Taking,Transition,NA,NA,2023-10-12T03:04:49Z,2023-10-12T03:04:54Z
284,Perspective Taking,Rocket,Tree,Waterfall,2023-10-12T03:04:54Z,2023-10-12T03:05:27Z
284,Perspective Taking,Transition,NA,NA,2023-10-12T03:05:27Z,2023-10-12T03:05:32Z
284,Perspective Taking,Arch,Waterfall,Rocket,2023-10-12T03:05:32Z,2023-10-12T03:06:04Z
284,Perspective Taking,Transition,NA,NA,2023-10-12T03:06:04Z,2023-10-12T03:06:09Z
284,Perspective Taking,Tree,Rocket,Waterfall,2023-10-12T03:06:09Z,2023-10-12T03:06:59Z
284,Perspective Taking,Transition,NA,NA,2023-10-12T03:06:59Z,2023-10-12T03:07:04Z
284,Perspective Taking,Arch,Waterfall,Tree,2023-10-12T03:07:04Z,2023-10-12T03:08:03Z
284,Perspective Taking,Transition,NA,NA,2023-10-12T03:08:03Z,2023-10-12T03:08:08Z
284,Perspective Taking,Waterfall,Rocket,Tree,2023-10-12T03:08:08Z,2023-10-12T03:09:00Z
285,Training,Rotation,R 90,NA,2023-10-12T06:22:07Z,2023-10-12T06:22:18Z
285,Training,Transition,NA,NA,2023-10-12T06:22:18Z,2023-10-12T06:22:22Z
285,Training,Rotation,Returning R 90,NA,2023-10-12T06:22:22Z,2023-10-12T06:22:28Z
285,Training,Transition,NA,NA,2023-10-12T06:22:28Z,2023-10-12T06:22:32Z
285,Training,Rotation,R 45,NA,2023-10-12T06:22:32Z,2023-10-12T06:22:38Z
285,Training,Transition,NA,NA,2023-10-12T06:22:38Z,2023-10-12T06:22:41Z
285,Training,Rotation,Returning R 45,NA,2023-10-12T06:22:41Z,2023-10-12T06:22:48Z
285,Training,Transition,NA,NA,2023-10-12T06:22:48Z,2023-10-12T06:22:59Z
285,Training,Movement,1,NA,2023-10-12T06:22:59Z,2023-10-12T06:23:11Z
285,Training,Transition,NA,NA,2023-10-12T06:23:11Z,2023-10-12T06:23:11Z
285,Training,Movement,2,NA,2023-10-12T06:23:11Z,2023-10-12T06:23:21Z
285,Training,Transition,NA,NA,2023-10-12T06:23:21Z,2023-10-12T06:23:23Z
285,Training,Movement,3,NA,2023-10-12T06:23:23Z,2023-10-12T06:23:31Z
285,Training,Transition,NA,NA,2023-10-12T06:23:31Z,2023-10-12T06:23:32Z
285,Training,Movement,4,NA,2023-10-12T06:23:32Z,2023-10-12T06:23:38Z
285,Training,Transition,NA,NA,2023-10-12T06:23:38Z,2023-10-12T06:23:50Z
285,Training,HomingMultiLegs,T1.L1,NA,2023-10-12T06:23:50Z,2023-10-12T06:23:50Z
285,Training,Transition,NA,NA,2023-10-12T06:23:50Z,2023-10-12T06:24:10Z
285,Training,HomingMultiLegs,T1.L2,NA,2023-10-12T06:24:10Z,2023-10-12T06:24:10Z
285,Training,Transition,NA,NA,2023-10-12T06:24:10Z,2023-10-12T06:24:34Z
285,Training,HomingMultiLegs,T1.L3,NA,2023-10-12T06:24:34Z,2023-10-12T06:24:34Z
285,Training,Transition,NA,NA,2023-10-12T06:24:34Z,2023-10-12T06:25:27Z
285,Training,HomingMultiLegs,T2.L1,NA,2023-10-12T06:25:27Z,2023-10-12T06:25:27Z
285,Training,Transition,NA,NA,2023-10-12T06:25:27Z,2023-10-12T06:25:45Z
285,Training,HomingMultiLegs,T2.L2,NA,2023-10-12T06:25:45Z,2023-10-12T06:25:45Z
285,Training,Transition,NA,NA,2023-10-12T06:25:45Z,2023-10-12T06:26:18Z
285,Training,HomingMultiLegs,T2.L3,NA,2023-10-12T06:26:18Z,2023-10-12T06:26:18Z
285,Training>Path Integration,Transition,NA,NA,2023-10-12T06:26:18Z,2023-10-12T06:28:04Z
285,Path Integration,NA,1,1,2023-10-12T06:28:04Z,2023-10-12T06:28:15Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:28:15Z,2023-10-12T06:28:31Z
285,Path Integration,NA,1,2,2023-10-12T06:28:31Z,2023-10-12T06:28:45Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:28:45Z,2023-10-12T06:29:10Z
285,Path Integration,NA,1,3,2023-10-12T06:29:10Z,2023-10-12T06:30:17Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:30:17Z,2023-10-12T06:30:32Z
285,Path Integration,NA,2,1,2023-10-12T06:30:32Z,2023-10-12T06:30:42Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:30:42Z,2023-10-12T06:30:57Z
285,Path Integration,NA,2,2,2023-10-12T06:30:57Z,2023-10-12T06:31:11Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:31:11Z,2023-10-12T06:31:27Z
285,Path Integration,NA,2,3,2023-10-12T06:31:27Z,2023-10-12T06:32:14Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:32:14Z,2023-10-12T06:32:28Z
285,Path Integration,NA,3,1,2023-10-12T06:32:28Z,2023-10-12T06:32:45Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:32:45Z,2023-10-12T06:33:03Z
285,Path Integration,NA,3,2,2023-10-12T06:33:03Z,2023-10-12T06:33:20Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:33:20Z,2023-10-12T06:33:37Z
285,Path Integration,NA,3,3,2023-10-12T06:33:37Z,2023-10-12T06:34:07Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:34:07Z,2023-10-12T06:34:21Z
285,Path Integration,NA,4,1,2023-10-12T06:34:21Z,2023-10-12T06:34:32Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:34:32Z,2023-10-12T06:34:48Z
285,Path Integration,NA,4,2,2023-10-12T06:34:48Z,2023-10-12T06:35:10Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:35:10Z,2023-10-12T06:35:26Z
285,Path Integration,NA,4,3,2023-10-12T06:35:26Z,2023-10-12T06:35:52Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:35:52Z,2023-10-12T06:36:06Z
285,Path Integration,NA,5,1,2023-10-12T06:36:06Z,2023-10-12T06:36:24Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:36:24Z,2023-10-12T06:36:40Z
285,Path Integration,NA,5,2,2023-10-12T06:36:40Z,2023-10-12T06:37:02Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:37:02Z,2023-10-12T06:37:24Z
285,Path Integration,NA,5,3,2023-10-12T06:37:24Z,2023-10-12T06:38:16Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:38:16Z,2023-10-12T06:38:30Z
285,Path Integration,NA,6,1,2023-10-12T06:38:30Z,2023-10-12T06:38:47Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:38:47Z,2023-10-12T06:39:02Z
285,Path Integration,NA,6,2,2023-10-12T06:39:02Z,2023-10-12T06:39:28Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:39:28Z,2023-10-12T06:39:45Z
285,Path Integration,NA,6,3,2023-10-12T06:39:45Z,2023-10-12T06:40:32Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:40:32Z,2023-10-12T06:40:46Z
285,Path Integration,NA,7,1,2023-10-12T06:40:46Z,2023-10-12T06:41:03Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:41:03Z,2023-10-12T06:41:19Z
285,Path Integration,NA,7,2,2023-10-12T06:41:19Z,2023-10-12T06:41:46Z
285,Path Integration,Transition,NA,NA,2023-10-12T06:41:46Z,2023-10-12T06:42:01Z
285,Path Integration,NA,7,3,2023-10-12T06:42:01Z,2023-10-12T06:43:14Z
285,Path Integration>Egocentric pointing,Transition,NA,NA,2023-10-12T06:43:14Z,2023-10-12T06:43:53Z
285,Egocentric pointing,NA,1,NA,2023-10-12T06:43:53Z,2023-10-12T06:45:11Z
285,Egocentric pointing,Transition,NA,NA,2023-10-12T06:45:11Z,2023-10-12T06:45:19Z
285,Egocentric pointing,NA,2,NA,2023-10-12T06:45:19Z,2023-10-12T06:46:01Z
285,Egocentric pointing,Transition,NA,NA,2023-10-12T06:46:01Z,2023-10-12T06:46:10Z
285,Egocentric pointing,NA,3,NA,2023-10-12T06:46:10Z,2023-10-12T06:46:54Z
285,Egocentric pointing,Transition,NA,NA,2023-10-12T06:46:54Z,2023-10-12T06:47:01Z
285,Egocentric pointing,NA,4,NA,2023-10-12T06:47:01Z,2023-10-12T06:47:32Z
285,Egocentric pointing>Mapping,Transition,NA,NA,2023-10-12T06:47:32Z,2023-10-12T06:48:28Z
285,Mapping,Tree,NA,NA,2023-10-12T06:48:28Z,2023-10-12T06:48:30Z
285,Mapping,Transition,NA,NA,2023-10-12T06:48:30Z,2023-10-12T06:48:37Z
285,Mapping,Waterfall,NA,NA,2023-10-12T06:48:37Z,2023-10-12T06:48:44Z
285,Mapping,Transition,NA,NA,2023-10-12T06:48:44Z,2023-10-12T06:48:54Z
285,Mapping,Waterfall,NA,NA,2023-10-12T06:48:54Z,2023-10-12T06:48:58Z
285,Mapping,Transition,NA,NA,2023-10-12T06:48:58Z,2023-10-12T06:49:01Z
285,Mapping,Arch,NA,NA,2023-10-12T06:49:01Z,2023-10-12T06:49:03Z
285,Mapping>Memory,Transition,NA,NA,2023-10-12T06:49:03Z,2023-10-12T06:49:50Z
285,Memory,Fossil,Panel,Arch,2023-10-12T06:49:50Z,2023-10-12T06:49:52Z
285,Memory,Transition,NA,NA,2023-10-12T06:49:52Z,2023-10-12T06:49:53Z
285,Memory,Fruit,Panel,Tree,2023-10-12T06:49:53Z,2023-10-12T06:49:55Z
285,Memory,Transition,NA,NA,2023-10-12T06:49:55Z,2023-10-12T06:49:56Z
285,Memory,Water,Panel,Waterfall,2023-10-12T06:49:56Z,2023-10-12T06:49:57Z
285,Memory>Perspective Taking,Transition,NA,NA,2023-10-12T06:49:57Z,2023-10-12T06:50:26Z
285,Perspective Taking,Rocket,Waterfall,Arch,2023-10-12T06:50:26Z,2023-10-12T06:51:04Z
285,Perspective Taking,Transition,NA,NA,2023-10-12T06:51:04Z,2023-10-12T06:51:09Z
285,Perspective Taking,Waterfall,Tree,Arch,2023-10-12T06:51:09Z,2023-10-12T06:52:43Z
285,Perspective Taking,Transition,NA,NA,2023-10-12T06:52:43Z,2023-10-12T06:52:48Z
285,Perspective Taking,Rocket,Tree,Waterfall,2023-10-12T06:52:48Z,2023-10-12T06:53:07Z
285,Perspective Taking,Transition,NA,NA,2023-10-12T06:53:07Z,2023-10-12T06:53:12Z
285,Perspective Taking,Arch,Waterfall,Rocket,2023-10-12T06:53:12Z,2023-10-12T06:53:30Z
285,Perspective Taking,Transition,NA,NA,2023-10-12T06:53:30Z,2023-10-12T06:53:35Z
285,Perspective Taking,Tree,Rocket,Waterfall,2023-10-12T06:53:35Z,2023-10-12T06:54:08Z
285,Perspective Taking,Transition,NA,NA,2023-10-12T06:54:08Z,2023-10-12T06:54:13Z
285,Perspective Taking,Arch,Waterfall,Tree,2023-10-12T06:54:13Z,2023-10-12T06:54:32Z
285,Perspective Taking,Transition,NA,NA,2023-10-12T06:54:32Z,2023-10-12T06:54:37Z
285,Perspective Taking,Waterfall,Rocket,Tree,2023-10-12T06:54:37Z,2023-10-12T06:54:58Z
286,Training,Rotation,L 45,NA,2023-10-13T02:31:48Z,2023-10-13T02:32:12Z
286,Training,Transition,NA,NA,2023-10-13T02:32:12Z,2023-10-13T02:32:15Z
286,Training,Rotation,Returning L 45,NA,2023-10-13T02:32:15Z,2023-10-13T02:32:35Z
286,Training,Transition,NA,NA,2023-10-13T02:32:35Z,2023-10-13T02:32:39Z
286,Training,Rotation,R 90,NA,2023-10-13T02:32:39Z,2023-10-13T02:32:45Z
286,Training,Transition,NA,NA,2023-10-13T02:32:45Z,2023-10-13T02:32:49Z
286,Training,Rotation,Returning R 90,NA,2023-10-13T02:32:49Z,2023-10-13T02:32:56Z
286,Training,Transition,NA,NA,2023-10-13T02:32:56Z,2023-10-13T02:33:15Z
286,Training,Movement,1,NA,2023-10-13T02:33:15Z,2023-10-13T02:33:28Z
286,Training,Transition,NA,NA,2023-10-13T02:33:28Z,2023-10-13T02:33:28Z
286,Training,Movement,2,NA,2023-10-13T02:33:28Z,2023-10-13T02:33:45Z
286,Training,Transition,NA,NA,2023-10-13T02:33:45Z,2023-10-13T02:33:47Z
286,Training,Movement,3,NA,2023-10-13T02:33:47Z,2023-10-13T02:33:58Z
286,Training,Transition,NA,NA,2023-10-13T02:33:58Z,2023-10-13T02:33:59Z
286,Training,Movement,4,NA,2023-10-13T02:33:59Z,2023-10-13T02:34:34Z
286,Training,Transition,NA,NA,2023-10-13T02:34:34Z,2023-10-13T02:36:08Z
286,Training,HomingMultiLegs,T1.L1,NA,2023-10-13T02:36:08Z,2023-10-13T02:36:08Z
286,Training,Transition,NA,NA,2023-10-13T02:36:08Z,2023-10-13T02:36:32Z
286,Training,HomingMultiLegs,T1.L2,NA,2023-10-13T02:36:32Z,2023-10-13T02:36:32Z
286,Training,Transition,NA,NA,2023-10-13T02:36:32Z,2023-10-13T02:37:14Z
286,Training,HomingMultiLegs,T1.L3,NA,2023-10-13T02:37:14Z,2023-10-13T02:37:14Z
286,Training,Transition,NA,NA,2023-10-13T02:37:14Z,2023-10-13T02:38:38Z
286,Training,HomingMultiLegs,T2.L1,NA,2023-10-13T02:38:38Z,2023-10-13T02:38:38Z
286,Training,Transition,NA,NA,2023-10-13T02:38:38Z,2023-10-13T02:39:01Z
286,Training,HomingMultiLegs,T2.L2,NA,2023-10-13T02:39:01Z,2023-10-13T02:39:01Z
286,Training,Transition,NA,NA,2023-10-13T02:39:01Z,2023-10-13T02:39:34Z
286,Training,HomingMultiLegs,T2.L3,NA,2023-10-13T02:39:34Z,2023-10-13T02:39:34Z
286,Training>Path Integration,Transition,NA,NA,2023-10-13T02:39:34Z,2023-10-13T02:42:59Z
286,Path Integration,NA,1,1,2023-10-13T02:42:59Z,2023-10-13T02:43:24Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:43:24Z,2023-10-13T02:43:51Z
286,Path Integration,NA,1,2,2023-10-13T02:43:51Z,2023-10-13T02:44:07Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:44:07Z,2023-10-13T02:44:26Z
286,Path Integration,NA,1,3,2023-10-13T02:44:26Z,2023-10-13T02:46:50Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:46:50Z,2023-10-13T02:48:59Z
286,Path Integration,NA,2,1,2023-10-13T02:48:59Z,2023-10-13T02:49:34Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:49:34Z,2023-10-13T02:49:51Z
286,Path Integration,NA,2,2,2023-10-13T02:49:51Z,2023-10-13T02:50:11Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:50:11Z,2023-10-13T02:50:33Z
286,Path Integration,NA,2,3,2023-10-13T02:50:33Z,2023-10-13T02:52:09Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:52:09Z,2023-10-13T02:52:33Z
286,Path Integration,NA,3,1,2023-10-13T02:52:33Z,2023-10-13T02:52:58Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:52:58Z,2023-10-13T02:53:15Z
286,Path Integration,NA,3,2,2023-10-13T02:53:15Z,2023-10-13T02:53:59Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:53:59Z,2023-10-13T02:54:25Z
286,Path Integration,NA,3,3,2023-10-13T02:54:25Z,2023-10-13T02:55:19Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:55:19Z,2023-10-13T02:55:33Z
286,Path Integration,NA,4,1,2023-10-13T02:55:33Z,2023-10-13T02:55:52Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:55:52Z,2023-10-13T02:56:09Z
286,Path Integration,NA,4,2,2023-10-13T02:56:09Z,2023-10-13T02:56:37Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:56:37Z,2023-10-13T02:56:56Z
286,Path Integration,NA,4,3,2023-10-13T02:56:56Z,2023-10-13T02:58:00Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:58:00Z,2023-10-13T02:58:12Z
286,Path Integration,NA,5,1,2023-10-13T02:58:12Z,2023-10-13T02:58:33Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:58:33Z,2023-10-13T02:58:52Z
286,Path Integration,NA,5,2,2023-10-13T02:58:52Z,2023-10-13T02:59:25Z
286,Path Integration,Transition,NA,NA,2023-10-13T02:59:25Z,2023-10-13T02:59:46Z
286,Path Integration,NA,5,3,2023-10-13T02:59:46Z,2023-10-13T03:00:34Z
286,Path Integration,Transition,NA,NA,2023-10-13T03:00:34Z,2023-10-13T03:00:47Z
286,Path Integration,NA,6,1,2023-10-13T03:00:47Z,2023-10-13T03:01:09Z
286,Path Integration,Transition,NA,NA,2023-10-13T03:01:09Z,2023-10-13T03:01:25Z
286,Path Integration,NA,6,2,2023-10-13T03:01:25Z,2023-10-13T03:02:05Z
286,Path Integration,Transition,NA,NA,2023-10-13T03:02:05Z,2023-10-13T03:02:29Z
286,Path Integration,NA,6,3,2023-10-13T03:02:29Z,2023-10-13T03:03:09Z
286,Path Integration,Transition,NA,NA,2023-10-13T03:03:09Z,2023-10-13T03:03:21Z
286,Path Integration,NA,7,1,2023-10-13T03:03:21Z,2023-10-13T03:03:39Z
286,Path Integration,Transition,NA,NA,2023-10-13T03:03:39Z,2023-10-13T03:03:55Z
286,Path Integration,NA,7,2,2023-10-13T03:03:55Z,2023-10-13T03:04:26Z
286,Path Integration,Transition,NA,NA,2023-10-13T03:04:26Z,2023-10-13T03:04:42Z
286,Path Integration,NA,7,3,2023-10-13T03:04:42Z,2023-10-13T03:05:21Z
286,Path Integration>Egocentric pointing,Transition,NA,NA,2023-10-13T03:05:21Z,2023-10-13T03:06:16Z
286,Egocentric pointing,NA,1,NA,2023-10-13T03:06:16Z,2023-10-13T03:08:08Z
286,Egocentric pointing,Transition,NA,NA,2023-10-13T03:08:08Z,2023-10-13T03:08:16Z
286,Egocentric pointing,NA,2,NA,2023-10-13T03:08:16Z,2023-10-13T03:08:54Z
286,Egocentric pointing,Transition,NA,NA,2023-10-13T03:08:54Z,2023-10-13T03:09:02Z
286,Egocentric pointing,NA,3,NA,2023-10-13T03:09:02Z,2023-10-13T03:09:50Z
286,Egocentric pointing,Transition,NA,NA,2023-10-13T03:09:50Z,2023-10-13T03:09:58Z
286,Egocentric pointing,NA,4,NA,2023-10-13T03:09:58Z,2023-10-13T03:10:44Z
286,Egocentric pointing>Mapping,Transition,NA,NA,2023-10-13T03:10:44Z,2023-10-13T03:11:49Z
286,Mapping,Arch,NA,NA,2023-10-13T03:11:49Z,2023-10-13T03:11:51Z
286,Mapping,Transition,NA,NA,2023-10-13T03:11:51Z,2023-10-13T03:11:59Z
286,Mapping,Tree,NA,NA,2023-10-13T03:11:59Z,2023-10-13T03:12:02Z
286,Mapping,Transition,NA,NA,2023-10-13T03:12:02Z,2023-10-13T03:12:12Z
286,Mapping,Waterfall,NA,NA,2023-10-13T03:12:12Z,2023-10-13T03:12:13Z
286,Mapping>Memory,Transition,NA,NA,2023-10-13T03:12:13Z,2023-10-13T03:13:10Z
286,Memory,Fruit,Panel,Tree,2023-10-13T03:13:10Z,2023-10-13T03:13:12Z
286,Memory,Transition,NA,NA,2023-10-13T03:13:12Z,2023-10-13T03:13:18Z
286,Memory,Water,Panel,Waterfall,2023-10-13T03:13:18Z,2023-10-13T03:13:22Z
286,Memory,Transition,NA,NA,2023-10-13T03:13:22Z,2023-10-13T03:13:24Z
286,Memory,Fossil,Panel,Arch,2023-10-13T03:13:24Z,2023-10-13T03:13:25Z
286,Memory>Perspective Taking,Transition,NA,NA,2023-10-13T03:13:25Z,2023-10-13T03:14:09Z
286,Perspective Taking,Rocket,Waterfall,Arch,2023-10-13T03:14:09Z,2023-10-13T03:14:47Z
286,Perspective Taking,Transition,NA,NA,2023-10-13T03:14:47Z,2023-10-13T03:14:52Z
286,Perspective Taking,Waterfall,Tree,Arch,2023-10-13T03:14:52Z,2023-10-13T03:16:35Z
286,Perspective Taking,Transition,NA,NA,2023-10-13T03:16:35Z,2023-10-13T03:16:40Z
286,Perspective Taking,Rocket,Tree,Waterfall,2023-10-13T03:16:40Z,2023-10-13T03:16:57Z
286,Perspective Taking,Transition,NA,NA,2023-10-13T03:16:57Z,2023-10-13T03:17:02Z
286,Perspective Taking,Arch,Waterfall,Rocket,2023-10-13T03:17:02Z,2023-10-13T03:18:00Z
286,Perspective Taking,Transition,NA,NA,2023-10-13T03:18:00Z,2023-10-13T03:18:05Z
286,Perspective Taking,Tree,Rocket,Waterfall,2023-10-13T03:18:05Z,2023-10-13T03:18:43Z
286,Perspective Taking,Transition,NA,NA,2023-10-13T03:18:43Z,2023-10-13T03:18:48Z
286,Perspective Taking,Arch,Waterfall,Tree,2023-10-13T03:18:48Z,2023-10-13T03:19:20Z
286,Perspective Taking,Transition,NA,NA,2023-10-13T03:19:20Z,2023-10-13T03:19:25Z
286,Perspective Taking,Waterfall,Rocket,Tree,2023-10-13T03:19:25Z,2023-10-13T03:19:51Z
287,Training,Rotation,L 45,NA,2023-10-13T05:29:08Z,2023-10-13T05:29:21Z
287,Training,Transition,NA,NA,2023-10-13T05:29:21Z,2023-10-13T05:29:25Z
287,Training,Rotation,Returning L 45,NA,2023-10-13T05:29:25Z,2023-10-13T05:29:44Z
287,Training,Transition,NA,NA,2023-10-13T05:29:44Z,2023-10-13T05:29:48Z
287,Training,Rotation,L 90,NA,2023-10-13T05:29:48Z,2023-10-13T05:29:55Z
287,Training,Transition,NA,NA,2023-10-13T05:29:55Z,2023-10-13T05:29:59Z
287,Training,Rotation,Returning L 90,NA,2023-10-13T05:29:59Z,2023-10-13T05:30:05Z
287,Training,Transition,NA,NA,2023-10-13T05:30:05Z,2023-10-13T05:30:24Z
287,Training,Movement,1,NA,2023-10-13T05:30:24Z,2023-10-13T05:30:37Z
287,Training,Transition,NA,NA,2023-10-13T05:30:37Z,2023-10-13T05:30:37Z
287,Training,Movement,2,NA,2023-10-13T05:30:37Z,2023-10-13T05:30:50Z
287,Training,Transition,NA,NA,2023-10-13T05:30:50Z,2023-10-13T05:30:52Z
287,Training,Movement,3,NA,2023-10-13T05:30:52Z,2023-10-13T05:31:01Z
287,Training,Transition,NA,NA,2023-10-13T05:31:01Z,2023-10-13T05:31:01Z
287,Training,Movement,4,NA,2023-10-13T05:31:01Z,2023-10-13T05:31:10Z
287,Training,Transition,NA,NA,2023-10-13T05:31:10Z,2023-10-13T05:33:37Z
287,Training,HomingMultiLegs,T1.L1,NA,2023-10-13T05:33:37Z,2023-10-13T05:33:37Z
287,Training,Transition,NA,NA,2023-10-13T05:33:37Z,2023-10-13T05:34:01Z
287,Training,HomingMultiLegs,T1.L2,NA,2023-10-13T05:34:01Z,2023-10-13T05:34:01Z
287,Training,Transition,NA,NA,2023-10-13T05:34:01Z,2023-10-13T05:34:28Z
287,Training,HomingMultiLegs,T1.L3,NA,2023-10-13T05:34:28Z,2023-10-13T05:34:28Z
287,Training,Transition,NA,NA,2023-10-13T05:34:28Z,2023-10-13T05:35:44Z
287,Training,HomingMultiLegs,T2.L1,NA,2023-10-13T05:35:44Z,2023-10-13T05:35:44Z
287,Training,Transition,NA,NA,2023-10-13T05:35:44Z,2023-10-13T05:36:25Z
287,Training,HomingMultiLegs,T2.L2,NA,2023-10-13T05:36:25Z,2023-10-13T05:36:25Z
287,Training,Transition,NA,NA,2023-10-13T05:36:25Z,2023-10-13T05:37:19Z
287,Training,HomingMultiLegs,T2.L3,NA,2023-10-13T05:37:19Z,2023-10-13T05:37:19Z
287,Training>Path Integration,Transition,NA,NA,2023-10-13T05:37:19Z,2023-10-13T05:39:43Z
287,Path Integration,NA,1,1,2023-10-13T05:39:43Z,2023-10-13T05:40:06Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:40:06Z,2023-10-13T05:40:25Z
287,Path Integration,NA,1,2,2023-10-13T05:40:25Z,2023-10-13T05:40:49Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:40:49Z,2023-10-13T05:41:05Z
287,Path Integration,NA,1,3,2023-10-13T05:41:05Z,2023-10-13T05:42:52Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:42:52Z,2023-10-13T05:43:36Z
287,Path Integration,NA,2,1,2023-10-13T05:43:36Z,2023-10-13T05:43:53Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:43:53Z,2023-10-13T05:44:10Z
287,Path Integration,NA,2,2,2023-10-13T05:44:10Z,2023-10-13T05:44:29Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:44:29Z,2023-10-13T05:44:45Z
287,Path Integration,NA,2,3,2023-10-13T05:44:45Z,2023-10-13T05:45:48Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:45:48Z,2023-10-13T05:46:22Z
287,Path Integration,NA,3,1,2023-10-13T05:46:22Z,2023-10-13T05:46:41Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:46:41Z,2023-10-13T05:47:00Z
287,Path Integration,NA,3,2,2023-10-13T05:47:00Z,2023-10-13T05:47:25Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:47:25Z,2023-10-13T05:47:54Z
287,Path Integration,NA,3,3,2023-10-13T05:47:54Z,2023-10-13T05:48:39Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:48:39Z,2023-10-13T05:48:52Z
287,Path Integration,NA,4,1,2023-10-13T05:48:52Z,2023-10-13T05:49:20Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:49:20Z,2023-10-13T05:49:36Z
287,Path Integration,NA,4,2,2023-10-13T05:49:36Z,2023-10-13T05:50:07Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:50:07Z,2023-10-13T05:50:25Z
287,Path Integration,NA,4,3,2023-10-13T05:50:25Z,2023-10-13T05:51:47Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:51:47Z,2023-10-13T05:52:23Z
287,Path Integration,NA,5,1,2023-10-13T05:52:23Z,2023-10-13T05:52:51Z
287,Path Integration,Transition,NA,NA,2023-10-13T05:52:51Z,2023-10-13T05:53:10Z
